frame,cycle,phase,wall_ms,active,started
900,4,0,35.568397,1,1
901,4,1,19.141801,1,1
902,4,2,19.926500,1,1
903,4,3,18.358901,1,1
904,4,4,20.901199,1,1
905,4,5,18.748499,1,1
906,4,6,19.985601,1,1
907,4,7,17.973300,1,1
908,4,8,20.321898,1,1
909,4,9,18.194601,1,1
910,4,10,19.119300,1,1
911,4,11,17.931201,1,1
912,4,12,16.475800,1,1
913,4,13,17.494701,1,1
914,4,14,16.546097,1,1
915,4,15,16.943600,1,1
916,4,16,16.490802,1,1
917,4,17,16.602598,1,1
918,4,18,16.787700,1,1
919,4,19,16.530700,1,1
920,4,20,17.216399,1,1
921,4,21,16.932003,1,1
922,4,22,17.169200,1,1
923,4,23,16.719397,1,1
924,4,24,16.617600,1,1
925,4,25,16.831703,1,1
926,4,26,16.638998,1,1
927,4,27,16.574599,1,1
928,4,28,17.009202,1,1
929,4,29,16.545098,1,1
930,4,30,16.949899,1,1
931,4,31,33.950500,1,1
932,4,32,24.656300,1,1
933,4,33,25.361203,1,1
934,4,34,22.081699,1,1
935,4,35,23.534000,1,1
936,4,36,21.874201,1,1
937,4,37,21.779798,1,1
938,4,38,23.020502,1,1
939,4,39,22.319797,1,1
940,4,40,19.399203,1,1
941,4,41,19.912999,1,1
942,4,42,18.696100,1,1
943,4,43,19.823901,1,1
944,4,44,18.764697,1,1
945,4,45,19.071002,1,1
946,4,46,19.943699,1,1
947,4,47,21.966301,1,1
948,4,48,19.697499,1,1
949,4,49,20.135801,1,1
950,4,50,19.264098,1,1
951,4,51,35.137001,1,1
952,4,52,22.073701,1,1
953,4,53,21.141600,1,1
954,4,54,19.359298,1,1
955,4,55,18.543802,1,1
956,4,56,19.253198,1,1
957,4,57,21.062002,1,1
958,4,58,21.413099,1,1
959,4,59,19.493502,1,1
960,4,60,22.568598,0,0
961,4,61,16.742699,0,0
962,4,62,16.690601,0,0
963,4,63,16.662702,0,0
964,4,64,16.374398,0,0
965,4,65,16.763002,0,0
966,4,66,16.564898,0,0
967,4,67,16.751502,0,0
968,4,68,17.002899,0,0
969,4,69,16.261399,0,0
970,4,70,16.611103,0,0
971,4,71,16.614098,0,0
972,4,72,16.729701,0,0
973,4,73,16.978297,0,0
974,4,74,16.526103,0,0
975,4,75,16.391098,0,0
976,4,76,16.715899,0,0
977,4,77,16.621102,0,0
978,4,78,16.573399,0,0
979,4,79,16.987901,0,0
980,4,80,16.453899,0,0
981,4,81,16.634200,0,0
982,4,82,16.724598,0,0
983,4,83,16.619001,0,0
984,4,84,16.652800,0,0
985,4,85,16.882602,0,0
986,4,86,16.504399,0,0
987,4,87,16.775999,0,0
988,4,88,16.670700,0,0
989,4,89,16.529799,0,0
990,4,90,17.138802,0,0
991,4,91,27.868401,0,0
992,4,92,16.457498,0,0
993,4,93,16.628202,0,0
994,4,94,16.686399,0,0
995,4,95,16.705502,0,0
996,4,96,16.692698,0,0
997,4,97,16.830899,0,0
998,4,98,16.362000,0,0
999,4,99,16.763002,0,0
1000,4,100,16.786698,0,0
1001,4,101,16.517103,0,0
1002,4,102,16.876198,0,0
1003,4,103,17.001800,0,0
1004,4,104,16.714402,0,0
1005,4,105,16.478799,0,0
1006,4,106,16.414199,0,0
1007,4,107,16.614102,0,0
1008,4,108,16.777597,0,0
1009,4,109,16.571101,0,0
1010,4,110,16.821101,0,0
1011,4,111,16.622700,0,0
1012,4,112,16.928900,0,0
1013,4,113,16.400900,0,0
1014,4,114,17.291799,0,0
1015,4,115,16.156100,0,0
1016,4,116,16.779099,0,0
1017,4,117,16.641300,0,0
1018,4,118,16.723700,0,0
1019,4,119,16.622201,0,0
1020,4,120,17.068602,0,0
1021,4,121,27.649898,0,0
1022,4,122,15.947502,0,0
1023,4,123,17.130498,0,0
1024,4,124,16.889099,0,0
1025,4,125,16.739603,0,0
1026,4,126,16.112197,0,0
1027,4,127,16.838703,0,0
1028,4,128,16.494296,0,0
1029,4,129,16.715903,0,0
1030,4,130,17.025299,0,0
1031,4,131,16.324699,0,0
1032,4,132,16.516600,0,0
1033,4,133,16.513702,0,0
1034,4,134,16.561199,0,0
1035,4,135,16.885702,0,0
1036,4,136,16.436100,0,0
1037,4,137,16.791198,0,0
1038,4,138,16.573299,0,0
1039,4,139,16.571600,0,0
1040,4,140,16.684100,0,0
1041,4,141,16.827401,0,0
1042,4,142,16.489800,0,0
1043,4,143,16.778700,0,0
1044,4,144,16.806800,0,0
1045,4,145,16.644400,0,0
1046,4,146,16.440902,0,0
1047,4,147,16.840499,0,0
1048,4,148,16.696900,0,0
1049,4,149,16.617600,0,0
1050,5,0,39.485700,1,1
1051,5,1,21.912299,1,1
1052,5,2,21.324202,1,1
1053,5,3,23.707099,1,1
1054,5,4,21.271300,1,1
1055,5,5,20.792201,1,1
1056,5,6,20.091198,1,1
1057,5,7,19.908901,1,1
1058,5,8,20.296797,1,1
1059,5,9,19.500501,1,1
1060,5,10,19.633401,1,1
1061,5,11,19.777298,1,1
1062,5,12,18.265400,1,1
1063,5,13,18.643599,1,1
1064,5,14,17.145600,1,1
1065,5,15,16.637102,1,1
1066,5,16,17.120000,1,1
1067,5,17,16.578600,1,1
1068,5,18,16.672902,1,1
1069,5,19,16.811799,1,1
1070,5,20,17.755099,1,1
1071,5,21,18.116701,1,1
1072,5,22,16.903598,1,1
1073,5,23,16.562000,1,1
1074,5,24,16.548499,1,1
1075,5,25,16.957700,1,1
1076,5,26,16.955502,1,1
1077,5,27,16.580999,1,1
1078,5,28,16.737800,1,1
1079,5,29,16.605999,1,1
1080,5,30,17.553199,1,1
1081,5,31,35.203803,1,1
1082,5,32,24.912197,1,1
1083,5,33,23.964401,1,1
1084,5,34,24.822298,1,1
1085,5,35,23.671903,1,1
1086,5,36,24.216197,1,1
1087,5,37,25.091901,1,1
1088,5,38,25.093399,1,1
1089,5,39,22.724502,1,1
1090,5,40,19.925598,1,1
1091,5,41,20.025901,1,1
1092,5,42,21.860499,1,1
1093,5,43,21.128401,1,1
1094,5,44,20.021498,1,1
1095,5,45,19.855801,1,1
1096,5,46,22.435799,1,1
1097,5,47,20.081401,1,1
1098,5,48,19.885201,1,1
1099,5,49,19.966498,1,1
1100,5,50,21.331400,1,1
1101,5,51,36.082800,1,1
1102,5,52,23.042500,1,1
1103,5,53,21.697402,1,1
1104,5,54,20.620499,1,1
1105,5,55,20.886101,1,1
1106,5,56,20.105600,1,1
1107,5,57,20.730298,1,1
1108,5,58,21.501601,1,1
1109,5,59,21.569200,1,1
1110,5,60,23.695901,0,0
1111,5,61,15.802100,0,0
1112,5,62,17.217398,0,0
1113,5,63,16.935002,0,0
1114,5,64,16.338598,0,0
1115,5,65,16.414803,0,0
1116,5,66,16.675200,0,0
1117,5,67,16.951997,0,0
1118,5,68,16.515803,0,0
1119,5,69,17.487399,0,0
1120,5,70,16.054701,0,0
1121,5,71,16.394097,0,0
1122,5,72,16.677503,0,0
1123,5,73,16.619500,0,0
1124,5,74,16.460501,0,0
1125,5,75,16.935598,0,0
1126,5,76,17.111000,0,0
1127,5,77,15.994802,0,0
1128,5,78,16.822997,0,0
1129,5,79,16.592201,0,0
1130,5,80,16.536899,0,0
1131,5,81,16.740602,0,0
1132,5,82,16.676199,0,0
1133,5,83,16.633801,0,0
1134,5,84,16.878098,0,0
1135,5,85,16.450301,0,0
1136,5,86,16.968902,0,0
1137,5,87,16.293500,0,0
1138,5,88,16.787998,0,0
1139,5,89,16.815800,0,0
1140,5,90,16.963799,0,0
1141,5,91,27.038600,0,0
1142,5,92,17.542303,0,0
1143,5,93,16.643099,0,0
1144,5,94,16.584400,0,0
1145,5,95,16.773101,0,0
1146,5,96,16.670797,0,0
1147,5,97,17.467700,0,0
1148,5,98,17.614502,0,0
1149,5,99,16.948998,0,0
1150,5,100,16.465101,0,0
1151,5,101,16.610801,0,0
1152,5,102,17.141599,0,0
1153,5,103,17.204899,0,0
1154,5,104,16.417000,0,0
1155,5,105,17.127600,0,0
1156,5,106,15.988499,0,0
1157,5,107,16.854100,0,0
1158,5,108,16.634300,0,0
1159,5,109,16.929902,0,0
1160,5,110,16.618200,0,0
1161,5,111,16.547799,0,0
1162,5,112,16.547401,0,0
1163,5,113,16.457200,0,0
1164,5,114,17.086398,0,0
1165,5,115,16.695000,0,0
1166,5,116,16.415201,0,0
1167,5,117,16.937502,0,0
1168,5,118,16.568899,0,0
1169,5,119,16.643800,0,0
1170,5,120,17.359398,0,0
1171,5,121,27.976800,0,0
1172,5,122,16.615599,0,0
1173,5,123,17.097302,0,0
1174,5,124,16.990799,0,0
1175,5,125,16.552102,0,0
1176,5,126,16.467698,0,0
1177,5,127,17.175101,0,0
1178,5,128,16.454902,0,0
1179,5,129,16.352698,0,0
1180,5,130,16.874600,0,0
1181,5,131,16.293999,0,0
1182,5,132,17.023202,0,0
1183,5,133,16.259801,0,0
1184,5,134,16.570799,0,0
1185,5,135,16.684201,0,0
1186,5,136,16.665798,0,0
1187,5,137,16.611103,0,0
1188,5,138,17.100800,0,0
1189,5,139,16.144097,0,0
1190,5,140,16.679201,0,0
1191,5,141,16.664099,0,0
1192,5,142,17.150402,0,0
1193,5,143,16.116299,0,0
1194,5,144,16.559701,0,0
1195,5,145,16.649898,0,0
1196,5,146,16.690802,0,0
1197,5,147,16.690899,0,0
1198,5,148,16.671401,0,0
1199,5,149,16.825300,0,0
1200,6,0,35.636302,1,1
1201,6,1,17.764997,1,1
1202,6,2,17.624002,1,1
1203,6,3,16.626000,1,1
1204,6,4,18.375400,1,1
1205,6,5,16.706999,1,1
1206,6,6,17.721999,1,1
1207,6,7,18.279400,1,1
1208,6,8,18.359099,1,1
1209,6,9,17.340802,1,1
1210,6,10,17.391998,1,1
1211,6,11,18.447101,1,1
1212,6,12,19.662999,1,1
1213,6,13,16.649902,1,1
1214,6,14,16.714700,1,1
1215,6,15,16.992301,1,1
1216,6,16,16.690999,1,1
1217,6,17,18.279802,1,1
1218,6,18,17.115299,1,1
1219,6,19,16.926602,1,1
1220,6,20,16.398598,1,1
1221,6,21,16.786702,1,1
1222,6,22,16.635600,1,1
1223,6,23,16.831100,1,1
1224,6,24,16.476799,1,1
1225,6,25,16.838700,1,1
1226,6,26,16.447499,1,1
1227,6,27,16.958300,1,1
1228,6,28,16.670201,1,1
1229,6,29,16.389899,1,1
1230,6,30,17.034501,1,1
1231,6,31,32.669000,1,1
1232,6,32,26.500300,1,1
1233,6,33,22.390701,1,1
1234,6,34,21.824699,1,1
1235,6,35,23.897301,1,1
1236,6,36,21.343097,1,1
1237,6,37,22.591602,1,1
1238,6,38,22.692900,1,1
1239,6,39,23.563601,1,1
1240,6,40,19.225199,1,1
1241,6,41,21.104001,1,1
1242,6,42,20.317800,1,1
1243,6,43,20.561498,1,1
1244,6,44,19.275200,1,1
1245,6,45,19.438103,1,1
1246,6,46,19.271798,1,1
1247,6,47,19.942101,1,1
1248,6,48,18.454097,1,1
1249,6,49,20.955902,1,1
1250,6,50,21.467499,1,1
1251,6,51,33.632502,1,1
1252,6,52,19.467600,1,1
1253,6,53,18.730599,1,1
1254,6,54,19.457899,1,1
1255,6,55,18.390801,1,1
1256,6,56,18.891700,1,1
1257,6,57,19.439701,1,1
1258,6,58,19.796900,1,1
1259,6,59,19.894198,1,1
1260,6,60,23.058999,0,0
1261,6,61,16.928203,0,0
1262,6,62,16.367897,0,0
1263,6,63,16.375002,0,0
1264,6,64,16.477700,0,0
1265,6,65,16.723599,0,0
1266,6,66,16.691599,0,0
1267,6,67,16.537402,0,0
1268,6,68,16.770698,0,0
1269,6,69,16.669102,0,0
1270,6,70,16.566500,0,0
1271,6,71,16.675700,0,0
1272,6,72,16.792201,0,0
1273,6,73,16.599499,0,0
1274,6,74,16.632602,0,0
1275,6,75,16.710397,0,0
1276,6,76,16.633902,0,0
1277,6,77,16.924199,0,0
1278,6,78,16.681802,0,0
1279,6,79,16.510900,0,0
1280,6,80,16.766898,0,0
1281,6,81,16.583700,0,0
1282,6,82,16.691800,0,0
1283,6,83,16.626500,0,0
1284,6,84,16.599003,0,0
1285,6,85,16.620800,0,0
1286,6,86,16.627397,0,0
1287,6,87,16.684603,0,0
1288,6,88,16.713198,0,0
1289,6,89,16.583599,0,0
1290,6,90,17.326802,0,0
1291,6,91,26.098400,0,0
1292,6,92,16.517397,0,0
1293,6,93,16.483303,0,0
1294,6,94,17.012797,0,0
1295,6,95,16.713802,0,0
1296,6,96,16.715698,0,0
1297,6,97,16.219400,0,0
1298,6,98,17.045401,0,0
1299,6,99,16.665399,0,0
1300,6,100,16.646203,0,0
1301,6,101,16.812500,0,0
1302,6,102,16.253401,0,0
1303,6,103,17.206300,0,0
1304,6,104,16.441599,0,0
1305,6,105,16.655799,0,0
1306,6,106,16.809899,0,0
1307,6,107,16.655602,0,0
1308,6,108,16.317900,0,0
1309,6,109,16.815301,0,0
1310,6,110,16.765900,0,0
1311,6,111,16.515199,0,0
1312,6,112,16.503401,0,0
1313,6,113,17.120000,0,0
1314,6,114,16.467899,0,0
1315,6,115,16.855799,0,0
1316,6,116,16.924400,0,0
1317,6,117,16.481102,0,0
1318,6,118,16.854398,0,0
1319,6,119,16.554702,0,0
1320,6,120,17.255500,0,0
1321,6,121,25.749300,0,0
1322,6,122,16.510099,0,0
1323,6,123,17.085001,0,0
1324,6,124,16.592301,0,0
1325,6,125,16.827296,0,0
1326,6,126,16.246703,0,0
1327,6,127,16.716398,0,0
1328,6,128,16.577002,0,0
1329,6,129,16.743399,0,0
1330,6,130,16.557202,0,0
1331,6,131,16.710199,0,0
1332,6,132,17.017897,0,0
1333,6,133,16.326603,0,0
1334,6,134,16.406599,0,0
1335,6,135,16.731501,0,0
1336,6,136,16.653799,0,0
1337,6,137,16.662899,0,0
1338,6,138,16.826302,0,0
1339,6,139,16.501900,0,0
1340,6,140,16.778100,0,0
1341,6,141,16.530599,0,0
1342,6,142,16.814500,0,0
1343,6,143,16.617600,0,0
1344,6,144,16.758401,0,0
1345,6,145,16.692597,0,0
1346,6,146,16.537603,0,0
1347,6,147,16.800899,0,0
1348,6,148,16.513500,0,0
1349,6,149,16.725298,0,0
1350,7,0,38.013201,1,1
1351,7,1,20.502899,1,1
1352,7,2,21.327101,1,1
1353,7,3,19.167501,1,1
1354,7,4,20.075198,1,1
1355,7,5,21.193001,1,1
1356,7,6,21.221299,1,1
1357,7,7,19.814700,1,1
1358,7,8,20.258602,1,1
1359,7,9,18.827200,1,1
1360,7,10,19.115198,1,1
1361,7,11,16.311899,1,1
1362,7,12,18.665001,1,1
1363,7,13,17.963301,1,1
1364,7,14,17.942898,1,1
1365,7,15,16.706903,1,1
1366,7,16,17.000999,1,1
1367,7,17,16.615599,1,1
1368,7,18,17.679401,1,1
1369,7,19,16.617101,1,1
1370,7,20,16.922299,1,1
1371,7,21,17.147999,1,1
1372,7,22,16.864002,1,1
1373,7,23,17.318100,1,1
1374,7,24,16.658898,1,1
1375,7,25,16.699899,1,1
1376,7,26,16.893402,1,1
1377,7,27,17.297301,1,1
1378,7,28,16.638998,1,1
1379,7,29,16.522702,1,1
1380,7,30,17.204098,1,1
1381,7,31,33.560000,1,1
1382,7,32,27.812701,1,1
1383,7,33,26.512399,1,1
1384,7,34,25.045499,1,1
1385,7,35,24.298500,1,1
1386,7,36,23.930900,1,1
1387,7,37,25.035501,1,1
1388,7,38,23.633000,1,1
1389,7,39,19.723501,1,1
1390,7,40,20.279698,1,1
1391,7,41,21.401703,1,1
1392,7,42,25.157899,1,1
1393,7,43,22.052798,1,1
1394,7,44,20.575002,1,1
1395,7,45,20.898800,1,1
1396,7,46,21.803699,1,1
1397,7,47,20.312201,1,1
1398,7,48,20.183899,1,1
1399,7,49,21.190900,1,1
1400,7,50,19.676298,1,1
1401,7,51,34.870502,1,1
1402,7,52,21.441098,1,1
1403,7,53,21.666303,1,1
1404,7,54,21.904498,1,1
1405,7,55,20.842802,1,1
1406,7,56,20.277798,1,1
1407,7,57,19.640900,1,1
1408,7,58,19.758999,1,1
1409,7,59,19.906402,1,1
1410,7,60,23.393299,0,0
1411,7,61,16.417298,0,0
1412,7,62,17.110899,0,0
1413,7,63,16.930200,0,0
1414,7,64,16.599800,0,0
1415,7,65,16.291101,0,0
1416,7,66,16.782902,0,0
1417,7,67,16.454600,0,0
1418,7,68,17.022699,0,0
1419,7,69,16.700301,0,0
1420,7,70,16.823400,0,0
1421,7,71,16.390599,0,0
1422,7,72,16.812898,0,0
1423,7,73,16.858403,0,0
1424,7,74,16.106199,0,0
1425,7,75,16.824998,0,0
1426,7,76,16.672801,0,0
1427,7,77,16.631000,0,0
1428,7,78,16.696401,0,0
1429,7,79,16.719397,0,0
1430,7,80,16.472902,0,0
1431,7,81,16.632400,0,0
1432,7,82,17.297100,0,0
1433,7,83,16.042400,0,0
1434,7,84,16.788598,0,0
1435,7,85,16.618501,0,0
1436,7,86,16.619898,0,0
1437,7,87,16.657703,0,0
1438,7,88,16.666297,0,0
1439,7,89,16.645603,0,0
1440,7,90,17.099697,0,0
1441,7,91,26.658300,0,0
1442,7,92,17.719202,0,0
1443,7,93,16.476501,0,0
1444,7,94,16.739000,0,0
1445,7,95,16.668499,0,0
1446,7,96,16.576901,0,0
1447,7,97,17.143898,0,0
1448,7,98,17.236602,0,0
1449,7,99,16.517501,0,0
1450,7,100,17.641898,0,0
1451,7,101,16.669702,0,0
1452,7,102,16.822100,0,0
1453,7,103,17.248299,0,0
1454,7,104,16.226999,0,0
1455,7,105,16.715001,0,0
1456,7,106,16.535800,0,0
1457,7,107,16.718999,0,0
1458,7,108,16.754203,0,0
1459,7,109,16.625397,0,0
1460,7,110,16.586702,0,0
1461,7,111,16.554799,0,0
1462,7,112,17.664399,0,0
1463,7,113,16.931802,0,0
1464,7,114,16.753498,0,0
1465,7,115,15.983399,0,0
1466,7,116,16.406801,0,0
1467,7,117,16.954701,0,0
1468,7,118,16.974300,0,0
1469,7,119,16.087800,0,0
1470,7,120,17.049201,0,0
1471,7,121,27.955599,0,0
1472,7,122,17.071098,0,0
1473,7,123,16.833000,0,0
1474,7,124,16.565401,0,0
1475,7,125,16.545899,0,0
1476,7,126,16.936801,0,0
1477,7,127,16.517300,0,0
1478,7,128,16.492099,0,0
1479,7,129,17.032802,0,0
1480,7,130,16.633000,0,0
1481,7,131,16.783897,0,0
1482,7,132,16.910002,0,0
1483,7,133,16.097400,0,0
1484,7,134,16.067699,0,0
1485,7,135,16.636800,0,0
1486,7,136,16.576100,0,0
1487,7,137,16.866002,0,0
1488,7,138,16.555700,0,0
1489,7,139,16.864996,0,0
1490,7,140,16.708601,0,0
1491,7,141,16.707901,0,0
1492,7,142,16.736601,0,0
1493,7,143,16.338497,0,0
1494,7,144,16.593400,0,0
1495,7,145,17.603800,0,0
1496,7,146,15.807901,0,0
1497,7,147,16.795702,0,0
1498,7,148,16.543299,0,0
1499,7,149,16.996499,0,0
1500,8,0,37.641101,1,1
1501,8,1,18.422101,1,1
1502,8,2,17.682899,1,1
1503,8,3,18.025301,1,1
1504,8,4,17.866198,1,1
1505,8,5,17.980400,1,1
1506,8,6,19.388702,1,1
1507,8,7,19.037500,1,1
1508,8,8,17.376799,1,1
1509,8,9,18.100798,1,1
1510,8,10,18.463600,1,1
1511,8,11,17.378300,1,1
1512,8,12,16.769901,1,1
1513,8,13,16.781300,1,1
1514,8,14,16.591001,1,1
1515,8,15,16.664997,1,1
1516,8,16,17.021801,1,1
1517,8,17,16.520198,1,1
1518,8,18,16.634203,1,1
1519,8,19,17.011799,1,1
1520,8,20,16.350098,1,1
1521,8,21,16.291600,1,1
1522,8,22,17.976403,1,1
1523,8,23,17.822299,1,1
1524,8,24,19.646101,1,1
1525,8,25,16.678300,1,1
1526,8,26,17.330300,1,1
1527,8,27,17.101798,1,1
1528,8,28,18.095102,1,1
1529,8,29,15.441500,1,1
1530,8,30,16.999397,1,1
1531,8,31,31.620000,1,1
1532,8,32,23.358300,1,1
1533,8,33,21.091200,1,1
1534,8,34,21.624099,1,1
1535,8,35,23.858201,1,1
1536,8,36,22.712301,1,1
1537,8,37,21.450900,1,1
1538,8,38,23.808200,1,1
1539,8,39,22.129100,1,1
1540,8,40,18.872298,1,1
1541,8,41,19.649003,1,1
1542,8,42,19.294098,1,1
1543,8,43,20.328101,1,1
1544,8,44,20.798702,1,1
1545,8,45,18.133000,1,1
1546,8,46,19.803397,1,1
1547,8,47,22.119500,1,1
1548,8,48,18.927302,1,1
1549,8,49,19.492500,1,1
1550,8,50,20.121600,1,1
1551,8,51,33.968300,1,1
1552,8,52,21.886598,1,1
1553,8,53,19.477803,1,1
1554,8,54,18.908199,1,1
1555,8,55,19.496299,1,1
1556,8,56,18.134099,1,1
1557,8,57,18.442303,1,1
1558,8,58,19.587398,1,1
1559,8,59,20.560600,1,1
1560,8,60,22.959601,0,0
1561,8,61,16.993001,0,0
1562,8,62,16.383499,0,0
1563,8,63,16.649701,0,0
1564,8,64,16.396299,0,0
1565,8,65,16.587902,0,0
1566,8,66,16.634900,0,0
1567,8,67,16.779397,0,0
1568,8,68,16.534202,0,0
1569,8,69,16.766299,0,0
1570,8,70,16.746003,0,0
1571,8,71,16.480498,0,0
1572,8,72,16.708300,0,0
1573,8,73,16.644802,0,0
1574,8,74,16.683400,0,0
1575,8,75,16.666800,0,0
1576,8,76,16.669199,0,0
1577,8,77,16.652301,0,0
1578,8,78,17.056100,0,0
1579,8,79,16.299699,0,0
1580,8,80,16.753502,0,0
1581,8,81,16.747799,0,0
1582,8,82,16.560100,0,0
1583,8,83,16.935300,0,0
1584,8,84,16.559001,0,0
1585,8,85,16.445700,0,0
1586,8,86,16.636997,0,0
1587,8,87,16.824402,0,0
1588,8,88,16.544599,0,0
1589,8,89,16.847100,0,0
1590,8,90,16.952001,0,0
1591,8,91,27.415000,0,0
1592,8,92,16.682498,0,0
1593,8,93,16.965102,0,0
1594,8,94,16.479500,0,0
1595,8,95,16.506199,0,0
1596,8,96,16.746901,0,0
1597,8,97,16.902301,0,0
1598,8,98,16.889900,0,0
1599,8,99,16.377799,0,0
1600,8,100,16.776297,0,0
1601,8,101,16.457502,0,0
1602,8,102,16.713500,0,0
1603,8,103,16.882300,0,0
1604,8,104,16.919799,0,0
1605,8,105,16.541600,0,0
1606,8,106,16.259201,0,0
1607,8,107,16.540401,0,0
1608,8,108,16.765799,0,0
1609,8,109,16.571198,0,0
1610,8,110,16.831901,0,0
1611,8,111,16.543999,0,0
1612,8,112,16.754702,0,0
1613,8,113,16.618501,0,0
1614,8,114,17.125599,0,0
1615,8,115,17.057899,0,0
1616,8,116,16.708698,0,0
1617,8,117,17.517202,0,0
1618,8,118,14.821202,0,0
1619,8,119,17.470099,0,0
1620,8,120,17.192598,0,0
1621,8,121,27.153101,0,0
1622,8,122,17.037600,0,0
1623,8,123,16.332202,0,0
1624,8,124,16.952198,0,0
1625,8,125,16.066801,0,0
1626,8,126,16.703300,0,0
1627,8,127,16.657300,0,0
1628,8,128,16.718797,0,0
1629,8,129,16.580801,0,0
1630,8,130,16.711902,0,0
1631,8,131,16.646400,0,0
1632,8,132,16.931400,0,0
1633,8,133,16.514000,0,0
1634,8,134,16.400497,0,0
1635,8,135,17.042000,0,0
1636,8,136,16.655602,0,0
1637,8,137,16.333800,0,0
1638,8,138,16.821899,0,0
1639,8,139,16.552202,0,0
1640,8,140,16.647201,0,0
1641,8,141,16.702898,0,0
1642,8,142,16.615801,0,0
1643,8,143,16.801398,0,0
1644,8,144,16.586803,0,0
1645,8,145,16.760901,0,0
1646,8,146,16.900897,0,0
1647,8,147,16.494501,0,0
1648,8,148,16.579699,0,0
1649,8,149,16.513500,0,0
1650,9,0,37.353199,1,1
1651,9,1,21.210901,1,1
1652,9,2,20.737801,1,1
1653,9,3,18.983301,1,1
1654,9,4,19.244898,1,1
1655,9,5,19.081000,1,1
1656,9,6,20.158600,1,1
1657,9,7,20.276401,1,1
1658,9,8,18.913999,1,1
1659,9,9,19.732799,1,1
1660,9,10,19.354001,1,1
1661,9,11,16.670901,1,1
1662,9,12,18.612999,1,1
1663,9,13,16.633797,1,1
1664,9,14,16.684201,1,1
1665,9,15,16.775999,1,1
1666,9,16,16.582601,1,1
1667,9,17,16.792201,1,1
1668,9,18,16.578902,1,1
1669,9,19,16.834699,1,1
1670,9,20,17.004900,1,1
1671,9,21,16.713101,1,1
1672,9,22,16.576201,1,1
1673,9,23,19.184098,1,1
1674,9,24,16.664002,1,1
1675,9,25,17.078299,1,1
1676,9,26,16.723700,1,1
1677,9,27,16.796000,1,1
1678,9,28,16.575798,1,1
1679,9,29,16.534001,1,1
1680,9,30,17.073501,1,1
1681,9,31,35.626199,1,1
1682,9,32,26.740700,1,1
1683,9,33,26.082199,1,1
1684,9,34,24.889603,1,1
1685,9,35,23.398500,1,1
1686,9,36,24.342399,1,1
1687,9,37,24.082698,1,1
1688,9,38,23.110900,1,1
1689,9,39,20.729102,1,1
1690,9,40,20.676598,1,1
1691,9,41,19.517601,1,1
1692,9,42,20.020600,1,1
1693,9,43,20.056002,1,1
1694,9,44,20.029198,1,1
1695,9,45,20.776600,1,1
1696,9,46,20.096902,1,1
1697,9,47,20.539299,1,1
1698,9,48,20.080898,1,1
1699,9,49,20.739600,1,1
1700,9,50,19.004900,1,1
1701,9,51,35.642400,1,1
1702,9,52,23.089100,1,1
1703,9,53,22.651803,1,1
1704,9,54,22.042301,1,1
1705,9,55,18.987298,1,1
1706,9,56,19.637402,1,1
1707,9,57,19.023497,1,1
1708,9,58,19.863501,1,1
1709,9,59,20.292401,1,1
1710,9,60,23.109000,0,0
1711,9,61,16.551998,0,0
1712,9,62,16.199302,0,0
1713,9,63,17.535999,0,0
1714,9,64,16.495802,0,0
1715,9,65,16.658399,0,0
1716,9,66,16.789701,0,0
1717,9,67,16.818598,0,0
1718,9,68,16.740501,0,0
1719,9,69,16.341198,0,0
1720,9,70,16.827200,0,0
1721,9,71,16.546503,0,0
1722,9,72,17.236900,0,0
1723,9,73,17.892998,0,0
1724,9,74,14.674701,0,0
1725,9,75,16.608901,0,0
1726,9,76,16.613498,0,0
1727,9,77,16.674303,0,0
1728,9,78,16.609598,0,0
1729,9,79,16.726799,0,0
1730,9,80,16.657602,0,0
1731,9,81,16.633399,0,0
1732,9,82,16.675100,0,0
1733,9,83,16.696900,0,0
1734,9,84,16.655199,0,0
1735,9,85,16.672701,0,0
1736,9,86,16.689699,0,0
1737,9,87,16.672201,0,0
1738,9,88,16.958602,0,0
1739,9,89,16.742997,0,0
1740,9,90,16.985100,0,0
1741,9,91,28.077301,0,0
1742,9,92,17.533302,0,0
1743,9,93,17.042700,0,0
1744,9,94,17.035000,0,0
1745,9,95,16.777400,0,0
1746,9,96,16.924299,0,0
1747,9,97,16.453899,0,0
1748,9,98,16.758099,0,0
1749,9,99,16.556799,0,0
1750,9,100,16.729102,0,0
1751,9,101,17.493799,0,0
1752,9,102,17.017901,0,0
1753,9,103,17.210301,0,0
1754,9,104,16.486298,0,0
1755,9,105,16.300801,0,0
1756,9,106,16.674798,0,0
1757,9,107,16.538002,0,0
1758,9,108,16.824100,0,0
1759,9,109,16.604401,0,0
1760,9,110,16.491599,0,0
1761,9,111,16.890798,0,0
1762,9,112,16.652502,0,0
1763,9,113,16.576100,0,0
1764,9,114,16.555399,0,0
1765,9,115,16.879801,0,0
1766,9,116,16.670201,0,0
1767,9,117,16.692597,0,0
1768,9,118,16.700599,0,0
1769,9,119,16.935702,0,0
1770,9,120,17.416600,0,0
1771,9,121,30.338999,0,0
1772,9,122,16.334299,0,0
1773,9,123,17.348401,0,0
1774,9,124,16.661800,0,0
1775,9,125,16.495600,0,0
1776,9,126,17.071199,0,0
1777,9,127,16.391702,0,0
1778,9,128,16.694799,0,0
1779,9,129,16.488399,0,0
